Date,Open,High,Low,Close,Adj Close,Volume
1995-08-29,559.049988,560.010010,555.710022,560.000000,560.000000,311290000
1995-08-30,560.000000,561.520020,559.489990,560.919983,560.919983,329840000
1995-08-31,561.090027,562.359985,560.489990,561.880005,561.880005,300920000
1995-09-01,561.880005,564.619995,561.010010,563.840027,563.840027,256730000
1995-09-05,563.859985,569.200012,563.840027,569.169983,569.169983,332670000
1995-09-06,569.169983,570.530029,569.000000,570.169983,570.169983,369540000
1995-09-07,570.169983,571.109985,569.229980,570.289978,570.289978,321720000
1995-09-08,570.289978,572.679993,569.270020,572.679993,572.679993,317940000
1995-09-11,572.679993,575.150024,572.679993,573.909973,573.909973,296840000
1995-09-12,573.909973,576.510010,573.109985,576.510010,576.510010,344540000
1995-09-13,576.510010,579.719971,575.469971,578.770020,578.770020,384380000
1995-09-14,578.770020,583.989990,578.770020,583.609985,583.609985,382880000
1995-09-15,583.609985,585.070007,581.789978,583.349976,583.349976,459370000
1995-09-18,583.349976,583.369995,579.359985,582.770020,582.770020,326090000
1995-09-19,582.780029,584.239990,580.750000,584.200012,584.200012,371170000
1995-09-20,584.200012,586.770020,584.179993,586.770020,586.770020,400050000
1995-09-21,586.770020,586.789978,580.909973,583.000000,583.000000,367100000
1995-09-22,583.000000,583.000000,578.250000,581.729980,581.729980,370790000
1995-09-25,581.729980,582.140015,579.500000,581.809998,581.809998,273120000
1995-09-26,581.809998,584.659973,580.650024,581.409973,581.409973,363630000
1995-09-27,581.409973,581.419983,574.679993,581.039978,581.039978,411300000
1995-09-28,581.039978,585.880005,580.690002,585.869995,585.869995,367720000
1995-09-29,585.869995,587.609985,584.000000,584.409973,584.409973,335250000
1995-10-02,584.409973,585.049988,580.539978,581.719971,581.719971,304990000
1995-10-03,581.719971,582.340027,578.479980,582.340027,582.340027,385940000
1995-10-04,582.340027,582.340027,579.909973,581.469971,581.469971,339380000
1995-10-05,581.469971,582.630005,579.580017,582.630005,582.630005,367480000
1995-10-06,582.630005,584.539978,582.099976,582.489990,582.489990,313680000
1995-10-09,582.489990,582.489990,576.349976,578.369995,578.369995,275320000
1995-10-10,578.369995,578.369995,571.549988,577.520020,577.520020,412710000
1995-10-11,577.520020,579.520020,577.080017,579.460022,579.460022,340740000
1995-10-12,579.460022,583.119995,579.460022,583.099976,583.099976,344060000
1995-10-13,583.099976,587.390015,583.099976,584.500000,584.500000,374680000
1995-10-16,584.500000,584.859985,582.630005,583.030029,583.030029,300750000
1995-10-17,583.030029,586.780029,581.900024,586.780029,586.780029,356380000
1995-10-18,586.780029,589.770020,586.270020,587.440002,587.440002,411270000
1995-10-19,587.440002,590.659973,586.340027,590.650024,590.650024,406620000
1995-10-20,590.650024,590.659973,586.780029,587.460022,587.460022,389360000
1995-10-23,587.460022,587.460022,583.729980,585.059998,585.059998,330750000
1995-10-24,585.059998,587.309998,584.750000,586.539978,586.539978,415540000
1995-10-25,586.539978,587.190002,581.409973,582.469971,582.469971,433620000
1995-10-26,582.469971,582.630005,572.530029,576.719971,576.719971,464270000
1995-10-27,576.719971,579.710022,573.210022,579.700012,579.700012,379230000
1995-10-30,579.700012,583.789978,579.700012,583.250000,583.250000,319160000
1995-10-31,583.250000,586.710022,581.500000,581.500000,581.500000,377390000
1995-11-01,581.500000,584.239990,581.039978,584.219971,584.219971,378090000
1995-11-02,584.219971,589.719971,584.219971,589.719971,589.719971,397070000
1995-11-03,589.719971,590.570007,588.650024,590.570007,590.570007,348500000
1995-11-06,590.570007,590.640015,588.309998,588.460022,588.460022,309100000
1995-11-07,588.460022,588.460022,584.239990,586.320007,586.320007,364680000
1995-11-08,586.320007,591.710022,586.320007,591.710022,591.710022,359780000
1995-11-09,591.710022,593.900024,590.890015,593.260010,593.260010,380760000
1995-11-10,593.260010,593.260010,590.390015,592.719971,592.719971,298690000
1995-11-13,592.719971,593.719971,590.580017,592.299988,592.299988,295840000
1995-11-14,592.299988,592.299988,588.979980,589.289978,589.289978,354420000
1995-11-15,589.289978,593.969971,588.359985,593.960022,593.960022,376100000
1995-11-16,593.960022,597.909973,593.520020,597.340027,597.340027,423280000
1995-11-17,597.340027,600.140015,597.299988,600.070007,600.070007,437200000
1995-11-20,600.070007,600.400024,596.169983,596.849976,596.849976,333150000
1995-11-21,596.849976,600.280029,595.419983,600.239990,600.239990,408320000
1995-11-22,600.239990,600.710022,598.400024,598.400024,598.400024,404980000
1995-11-24,598.400024,600.239990,598.400024,599.969971,599.969971,125870000
1995-11-27,599.969971,603.349976,599.969971,601.320007,601.320007,359130000
1995-11-28,601.320007,606.450012,599.020020,606.450012,606.450012,408860000
1995-11-29,606.450012,607.659973,605.469971,607.640015,607.640015,398280000
1995-11-30,607.640015,608.690002,605.369995,605.369995,605.369995,440050000
1995-12-01,605.369995,608.109985,605.369995,606.979980,606.979980,393310000
1995-12-04,606.979980,613.830017,606.840027,613.679993,613.679993,405480000
1995-12-05,613.679993,618.479980,613.140015,617.679993,617.679993,437360000
1995-12-06,617.679993,621.109985,616.690002,620.179993,620.179993,417780000
1995-12-07,620.179993,620.190002,615.210022,616.169983,616.169983,379260000
1995-12-08,616.169983,617.820007,614.320007,617.479980,617.479980,327900000
1995-12-11,617.479980,620.900024,617.140015,619.520020,619.520020,342070000
1995-12-12,619.520020,619.549988,617.679993,618.780029,618.780029,349860000
1995-12-13,618.780029,622.020020,618.270020,621.690002,621.690002,415290000
1995-12-14,621.690002,622.880005,616.130005,616.919983,616.919983,465300000
1995-12-15,616.919983,617.719971,614.460022,616.340027,616.340027,636800000
1995-12-18,616.340027,616.340027,606.130005,606.809998,606.809998,426270000
1995-12-19,606.809998,611.940002,605.049988,611.929993,611.929993,478280000
1995-12-20,611.929993,614.270020,605.929993,605.940002,605.940002,437680000
1995-12-21,605.940002,610.520020,605.940002,610.489990,610.489990,415810000
1995-12-22,610.489990,613.500000,610.450012,611.950012,611.950012,289600000
1995-12-26,611.960022,614.500000,611.960022,614.299988,614.299988,217280000
1995-12-27,614.299988,615.729980,613.750000,614.530029,614.530029,252300000
1995-12-28,614.530029,615.500000,612.400024,614.119995,614.119995,288660000
1995-12-29,614.119995,615.929993,612.359985,615.929993,615.929993,321250000
1996-01-02,615.929993,620.739990,613.169983,620.729980,620.729980,364180000
1996-01-03,620.729980,623.250000,619.559998,621.320007,621.320007,468950000
1996-01-04,621.320007,624.489990,613.960022,617.700012,617.700012,512580000
1996-01-05,617.700012,617.700012,612.020020,616.710022,616.710022,437110000
1996-01-08,616.710022,618.460022,616.489990,618.460022,618.460022,130360000
1996-01-09,618.460022,619.150024,608.210022,609.450012,609.450012,417400000
1996-01-10,609.450012,609.450012,597.289978,598.479980,598.479980,496830000
1996-01-11,598.479980,602.710022,597.539978,602.690002,602.690002,408800000
1996-01-12,602.690002,604.799988,597.460022,601.809998,601.809998,383400000
1996-01-15,601.809998,603.429993,598.469971,599.820007,599.820007,306180000
1996-01-16,599.820007,608.440002,599.049988,608.440002,608.440002,425220000
1996-01-17,608.440002,609.929993,604.700012,606.369995,606.369995,458720000
1996-01-18,606.369995,608.270020,604.119995,608.239990,608.239990,450410000
1996-01-19,608.239990,612.919983,606.760010,611.830017,611.830017,497720000
1996-01-22,611.830017,613.450012,610.950012,613.400024,613.400024,398040000
1996-01-23,613.400024,613.400024,610.650024,612.789978,612.789978,416910000
1996-01-24,612.789978,619.960022,612.789978,619.960022,619.960022,476380000
1996-01-25,619.960022,620.150024,616.619995,617.030029,617.030029,453270000
1996-01-26,617.030029,621.700012,615.260010,621.619995,621.619995,385700000
1996-01-29,621.619995,624.219971,621.419983,624.219971,624.219971,363330000
1996-01-30,624.219971,630.289978,624.219971,630.150024,630.150024,464350000
1996-01-31,630.150024,636.179993,629.479980,636.020020,636.020020,472210000
1996-02-01,636.020020,638.460022,634.539978,638.460022,638.460022,461430000
1996-02-02,638.460022,639.260010,634.289978,635.840027,635.840027,420020000
1996-02-05,635.840027,641.429993,633.710022,641.429993,641.429993,377760000
1996-02-06,641.429993,646.669983,639.679993,646.330017,646.330017,465940000
1996-02-07,646.330017,649.929993,645.590027,649.929993,649.929993,462730000
1996-02-08,649.929993,656.539978,647.929993,656.070007,656.070007,474970000
1996-02-09,656.070007,661.080017,653.640015,656.369995,656.369995,477640000
1996-02-12,656.369995,662.950012,656.340027,661.450012,661.450012,397890000
1996-02-13,661.450012,664.229980,657.919983,660.510010,660.510010,441540000
1996-02-14,660.510010,661.530029,654.359985,655.580017,655.580017,421790000
1996-02-15,655.580017,656.840027,651.150024,651.320007,651.320007,415320000
1996-02-16,651.320007,651.419983,646.989990,647.979980,647.979980,445570000
1996-02-20,647.979980,647.979980,638.789978,640.650024,640.650024,395910000
1996-02-21,640.650024,648.109985,640.650024,648.099976,648.099976,431220000
1996-02-22,648.099976,659.750000,648.099976,658.859985,658.859985,485470000
1996-02-23,658.859985,663.000000,652.250000,659.080017,659.080017,443130000
1996-02-26,659.080017,659.080017,650.159973,650.460022,650.460022,399330000
1996-02-27,650.460022,650.619995,643.869995,647.239990,647.239990,431340000
1996-02-28,647.239990,654.390015,643.989990,644.750000,644.750000,447790000
1996-02-29,644.750000,646.950012,639.010010,640.429993,640.429993,453170000
1996-03-01,640.429993,644.380005,635.000000,644.369995,644.369995,471480000
1996-03-04,644.369995,653.539978,644.369995,650.809998,650.809998,417270000
1996-03-05,650.809998,655.799988,648.770020,655.789978,655.789978,445700000
1996-03-06,655.789978,656.969971,651.609985,652.000000,652.000000,428220000
1996-03-07,652.000000,653.650024,649.539978,653.650024,653.650024,425790000
1996-03-08,653.650024,653.650024,627.630005,633.500000,633.500000,546550000
1996-03-11,633.500000,640.409973,629.950012,640.020020,640.020020,449500000
1996-03-12,640.020020,640.020020,628.820007,637.090027,637.090027,454980000
1996-03-13,637.090027,640.520020,635.190002,638.549988,638.549988,413030000
1996-03-14,638.549988,644.169983,638.549988,640.869995,640.869995,492630000
1996-03-15,640.869995,642.869995,638.349976,641.429993,641.429993,529970000
1996-03-18,641.429993,652.650024,641.429993,652.650024,652.650024,437100000
1996-03-19,652.650024,656.179993,649.799988,651.690002,651.690002,438300000
1996-03-20,651.690002,653.130005,645.570007,649.979980,649.979980,409780000
1996-03-21,649.979980,651.539978,648.099976,649.190002,649.190002,367180000
1996-03-22,649.190002,652.080017,649.190002,650.619995,650.619995,329390000
1996-03-25,650.619995,655.500000,648.820007,650.039978,650.039978,336700000
1996-03-26,650.039978,654.309998,648.150024,652.969971,652.969971,400090000
1996-03-27,652.969971,653.940002,647.599976,648.909973,648.909973,406280000
1996-03-28,648.909973,649.580017,646.359985,648.940002,648.940002,370750000
1996-03-29,648.940002,650.960022,644.890015,645.500000,645.500000,413510000
1996-04-01,645.500000,653.869995,645.500000,653.729980,653.729980,392120000
1996-04-02,653.729980,655.270020,652.809998,655.260010,655.260010,406640000
1996-04-03,655.260010,655.890015,651.809998,655.880005,655.880005,386620000
1996-04-04,655.880005,656.679993,654.890015,655.859985,655.859985,383400000
1996-04-08,655.859985,655.859985,638.039978,644.239990,644.239990,411810000
1996-04-09,644.239990,646.330017,640.840027,642.190002,642.190002,426790000
1996-04-10,642.190002,642.780029,631.760010,633.500000,633.500000,475150000
1996-04-11,633.500000,635.260010,624.140015,631.179993,631.179993,519710000
1996-04-12,631.179993,637.140015,631.179993,636.710022,636.710022,413270000
1996-04-15,636.710022,642.489990,636.710022,642.489990,642.489990,346370000
1996-04-16,642.489990,645.570007,642.150024,645.000000,645.000000,453310000
1996-04-17,645.000000,645.000000,638.710022,641.609985,641.609985,465200000
1996-04-18,641.609985,644.659973,640.760010,643.609985,643.609985,415150000
1996-04-19,643.609985,647.320007,643.609985,645.070007,645.070007,435690000
1996-04-22,645.070007,650.909973,645.070007,647.890015,647.890015,395370000
1996-04-23,647.890015,651.590027,647.700012,651.580017,651.580017,452690000
1996-04-24,651.580017,653.369995,648.250000,650.169983,650.169983,494220000
1996-04-25,650.169983,654.179993,647.059998,652.869995,652.869995,462120000
1996-04-26,652.869995,656.429993,651.960022,653.460022,653.460022,402530000
1996-04-29,653.460022,654.710022,651.599976,654.159973,654.159973,344030000
1996-04-30,654.159973,654.590027,651.049988,654.169983,654.169983,393390000
1996-05-01,654.169983,656.440002,652.260010,654.580017,654.580017,404620000
1996-05-02,654.580017,654.580017,642.130005,643.380005,643.380005,442960000
1996-05-03,643.380005,648.450012,640.229980,641.630005,641.630005,434010000
1996-05-06,641.630005,644.640015,636.190002,640.809998,640.809998,375820000
1996-05-07,640.809998,641.400024,636.960022,638.260010,638.260010,410770000
1996-05-08,638.260010,644.789978,630.070007,644.770020,644.770020,495460000
1996-05-09,644.770020,647.950012,643.179993,645.440002,645.440002,404310000
1996-05-10,645.440002,653.000000,645.440002,652.090027,652.090027,428370000
1996-05-13,652.090027,662.159973,652.090027,661.510010,661.510010,394180000
1996-05-14,661.510010,666.960022,661.510010,665.599976,665.599976,460440000
1996-05-15,665.599976,669.820007,664.460022,665.419983,665.419983,447790000
1996-05-16,665.419983,667.109985,662.789978,664.849976,664.849976,392070000
1996-05-17,664.849976,669.840027,664.849976,668.909973,668.909973,429140000
1996-05-20,668.909973,673.659973,667.640015,673.150024,673.150024,385000000
1996-05-21,673.150024,675.559998,672.260010,672.760010,672.760010,409610000
1996-05-22,672.760010,678.419983,671.229980,678.419983,678.419983,423670000
1996-05-23,678.419983,681.099976,673.450012,676.000000,676.000000,431850000
1996-05-24,676.000000,679.719971,676.000000,678.510010,678.510010,329150000
1996-05-28,678.510010,679.979980,671.520020,672.229980,672.229980,341480000
1996-05-29,672.229980,673.729980,666.090027,667.929993,667.929993,346730000
1996-05-30,667.929993,673.510010,664.559998,671.700012,671.700012,381960000
1996-05-31,671.700012,673.460022,667.000000,669.119995,669.119995,351750000
1996-06-03,669.119995,669.119995,665.190002,667.679993,667.679993,318470000
1996-06-04,667.679993,672.599976,667.679993,672.559998,672.559998,386040000
1996-06-05,672.559998,678.450012,672.090027,678.440002,678.440002,380360000
1996-06-06,678.440002,680.320007,673.020020,673.030029,673.030029,466940000
1996-06-07,673.030029,673.309998,662.479980,673.309998,673.309998,445710000
1996-06-10,673.309998,673.609985,670.150024,672.159973,672.159973,337480000
1996-06-11,672.159973,676.719971,669.940002,670.969971,670.969971,405390000
1996-06-12,670.969971,673.669983,668.770020,669.039978,669.039978,397190000
1996-06-13,669.039978,670.539978,665.489990,667.919983,667.919983,397620000
1996-06-14,667.919983,668.400024,664.349976,665.849976,665.849976,390630000
1996-06-17,665.849976,668.270020,664.090027,665.159973,665.159973,298410000
1996-06-18,665.159973,666.359985,661.340027,662.059998,662.059998,373290000
1996-06-19,662.059998,665.619995,661.210022,661.960022,661.960022,383610000
1996-06-20,661.960022,664.960022,658.750000,662.099976,662.099976,441060000
1996-06-21,662.099976,666.840027,662.099976,666.840027,666.840027,520340000
1996-06-24,666.840027,671.070007,666.840027,668.849976,668.849976,333840000
1996-06-25,668.849976,670.650024,667.289978,668.479980,668.479980,391900000
1996-06-26,668.479980,668.489990,663.669983,664.390015,664.390015,386520000
1996-06-27,664.390015,668.900024,661.559998,668.549988,668.549988,405580000
1996-06-28,668.549988,672.679993,668.549988,670.630005,670.630005,470460000
1996-07-01,670.630005,675.880005,670.630005,675.880005,675.880005,345750000
1996-07-02,675.880005,675.880005,672.549988,673.609985,673.609985,388000000
1996-07-03,673.609985,673.640015,670.210022,672.400024,672.400024,336260000
1996-07-05,672.400024,672.400024,657.409973,657.440002,657.440002,181470000
1996-07-08,657.440002,657.650024,651.130005,652.539978,652.539978,367560000
1996-07-09,652.539978,656.599976,652.539978,654.750000,654.750000,400170000
1996-07-10,654.750000,656.270020,648.390015,656.059998,656.059998,421350000
1996-07-11,656.059998,656.059998,639.520020,645.669983,645.669983,520470000
1996-07-12,645.669983,647.640015,640.210022,646.190002,646.190002,396740000
1996-07-15,646.190002,646.190002,629.690002,629.799988,629.799988,419020000
1996-07-16,629.799988,631.989990,605.880005,628.369995,628.369995,682980000
1996-07-17,628.369995,636.609985,628.369995,634.070007,634.070007,513830000
1996-07-18,634.070007,644.440002,633.289978,643.559998,643.559998,474460000
1996-07-19,643.510010,643.510010,635.500000,638.729980,638.729980,408070000
1996-07-22,638.729980,638.729980,630.380005,633.770020,633.770020,327300000
1996-07-23,633.789978,637.700012,625.650024,626.869995,626.869995,421900000
1996-07-24,626.190002,629.099976,616.429993,626.650024,626.650024,463030000
1996-07-25,626.650024,633.570007,626.650024,631.169983,631.169983,405390000
1996-07-26,631.169983,636.229980,631.169983,635.900024,635.900024,349900000
1996-07-29,635.900024,635.900024,630.900024,630.909973,630.909973,281560000
1996-07-30,630.909973,635.260010,629.219971,635.260010,635.260010,341090000
1996-07-31,635.260010,640.539978,633.739990,639.950012,639.950012,403560000
1996-08-01,639.950012,650.659973,639.489990,650.020020,650.020020,439110000
1996-08-02,650.020020,662.489990,650.020020,662.489990,662.489990,442080000
1996-08-05,662.489990,663.640015,659.030029,660.229980,660.229980,307240000
1996-08-06,660.229980,662.750000,656.830017,662.380005,662.380005,347290000
1996-08-07,662.380005,664.609985,660.000000,664.159973,664.159973,394340000
1996-08-08,664.159973,664.169983,661.280029,662.590027,662.590027,334570000
1996-08-09,662.590027,665.369995,660.309998,662.099976,662.099976,327280000
1996-08-12,662.099976,665.770020,658.950012,665.770020,665.770020,312170000
1996-08-13,665.770020,665.770020,659.130005,660.200012,660.200012,362470000
1996-08-14,660.200012,662.419983,658.469971,662.049988,662.049988,343460000
1996-08-15,662.049988,664.179993,660.640015,662.280029,662.280029,323950000
1996-08-16,662.280029,666.340027,662.260010,665.210022,665.210022,337650000
1996-08-19,665.210022,667.119995,665.000000,666.580017,666.580017,294080000
1996-08-20,666.580017,666.989990,665.150024,665.690002,665.690002,334960000
1996-08-21,665.690002,665.690002,662.159973,665.070007,665.070007,348820000
1996-08-22,665.070007,670.679993,664.880005,670.679993,670.679993,354950000
1996-08-23,670.679993,670.679993,664.929993,667.030029,667.030029,308010000
1996-08-26,667.030029,667.030029,662.359985,663.880005,663.880005,281430000
1996-08-27,663.880005,666.400024,663.500000,666.400024,666.400024,310520000
1996-08-28,666.400024,667.409973,664.390015,664.809998,664.809998,296440000
1996-08-29,664.809998,664.809998,655.349976,657.400024,657.400024,321120000
1996-08-30,657.400024,657.710022,650.520020,651.989990,651.989990,258380000
1996-09-03,651.989990,655.130005,643.969971,654.719971,654.719971,345740000
1996-09-04,654.719971,655.820007,652.929993,655.609985,655.609985,351290000
1996-09-05,655.609985,655.609985,648.890015,649.440002,649.440002,361430000
1996-09-06,649.440002,658.210022,649.440002,655.679993,655.679993,348710000
1996-09-09,655.679993,663.770020,655.679993,663.760010,663.760010,311530000
1996-09-10,663.760010,665.570007,661.549988,663.809998,663.809998,372960000
1996-09-11,663.809998,667.729980,661.789978,667.280029,667.280029,376880000
1996-09-12,667.280029,673.070007,667.280029,671.150024,671.150024,398820000
1996-09-13,671.150024,681.390015,671.150024,680.539978,680.539978,488360000
1996-09-16,680.539978,686.479980,680.530029,683.979980,683.979980,430080000
1996-09-17,683.979980,685.799988,679.960022,682.940002,682.940002,449850000
1996-09-18,682.940002,683.770020,679.750000,681.469971,681.469971,396600000
1996-09-19,681.469971,684.070007,679.059998,683.000000,683.000000,398580000
1996-09-20,683.000000,687.070007,683.000000,687.030029,687.030029,519420000
1996-09-23,687.030029,687.030029,681.010010,686.479980,686.479980,297760000
1996-09-24,686.479980,690.880005,683.539978,685.609985,685.609985,460150000
1996-09-25,685.609985,688.260010,684.919983,685.830017,685.830017,451710000
1996-09-26,685.830017,690.150024,683.770020,685.859985,685.859985,500870000
1996-09-27,685.859985,687.109985,683.729980,686.190002,686.190002,414760000
1996-09-30,686.190002,690.109985,686.030029,687.330017,687.330017,388570000
1996-10-01,687.309998,689.539978,684.440002,689.080017,689.080017,421550000
1996-10-02,689.080017,694.820007,689.080017,694.010010,694.010010,440130000
1996-10-03,694.010010,694.809998,691.780029,692.780029,692.780029,386500000
1996-10-04,692.780029,701.739990,692.780029,701.460022,701.460022,463940000
1996-10-07,701.460022,704.169983,701.390015,703.340027,703.340027,380750000
1996-10-08,703.340027,705.760010,699.880005,700.640015,700.640015,435070000
1996-10-09,700.640015,702.359985,694.419983,696.739990,696.739990,408450000
1996-10-10,696.739990,696.820007,693.340027,694.609985,694.609985,394950000
1996-10-11,694.609985,700.669983,694.609985,700.659973,700.659973,396050000
1996-10-14,700.659973,705.159973,700.659973,703.539978,703.539978,322000000
1996-10-15,703.539978,708.070007,699.070007,702.570007,702.570007,458980000
1996-10-16,702.570007,704.419983,699.150024,704.409973,704.409973,441410000
1996-10-17,705.000000,708.520020,704.760010,706.989990,706.989990,478550000
1996-10-18,706.989990,711.039978,706.109985,710.820007,710.820007,473020000
1996-10-21,710.820007,714.099976,707.710022,709.849976,709.849976,414630000
1996-10-22,709.849976,709.849976,704.549988,706.570007,706.570007,410790000
1996-10-23,706.570007,707.309998,700.979980,707.270020,707.270020,442170000
1996-10-24,707.270020,708.250000,702.109985,702.289978,702.289978,418970000
1996-10-25,702.289978,704.109985,700.530029,700.919983,700.919983,367640000
1996-10-28,700.919983,705.400024,697.250000,697.260010,697.260010,383620000
1996-10-29,697.260010,703.250000,696.219971,701.500000,701.500000,443890000
1996-10-30,701.500000,703.440002,700.049988,700.900024,700.900024,437770000
1996-10-31,700.900024,706.609985,700.349976,705.270020,705.270020,482840000
1996-11-01,705.270020,708.599976,701.299988,703.770020,703.770020,465510000
1996-11-04,703.770020,707.020020,702.840027,706.729980,706.729980,398790000
1996-11-05,706.729980,714.559998,706.729980,714.140015,714.140015,486660000
1996-11-06,714.140015,724.599976,712.830017,724.590027,724.590027,509600000
1996-11-07,724.590027,729.489990,722.229980,727.650024,727.650024,502530000
1996-11-08,727.650024,730.820007,725.219971,730.820007,730.820007,402320000
1996-11-11,730.820007,732.599976,729.940002,731.869995,731.869995,353960000
1996-11-12,731.869995,733.039978,728.200012,729.559998,729.559998,471740000
1996-11-13,729.559998,732.109985,728.030029,731.130005,731.130005,429840000
1996-11-14,731.130005,735.989990,729.200012,735.880005,735.880005,480350000
1996-11-15,735.880005,741.919983,735.150024,737.619995,737.619995,529100000
1996-11-18,737.619995,739.239990,734.390015,737.020020,737.020020,388520000
1996-11-19,737.020020,742.179993,736.869995,742.159973,742.159973,461980000
1996-11-20,742.159973,746.989990,740.400024,743.950012,743.950012,497900000
1996-11-21,743.950012,745.200012,741.080017,742.750000,742.750000,464430000
1996-11-22,742.750000,748.729980,742.750000,748.729980,748.729980,525210000
1996-11-25,748.729980,757.049988,747.989990,757.030029,757.030029,475260000
1996-11-26,757.030029,762.119995,752.830017,755.960022,755.960022,527380000
1996-11-27,755.960022,757.299988,753.179993,755.000000,755.000000,377780000
1996-11-29,755.000000,758.270020,755.000000,757.020020,757.020020,14990000
1996-12-02,757.020020,757.030029,751.489990,756.559998,756.559998,412520000
1996-12-03,756.559998,761.750000,747.580017,748.280029,748.280029,516160000
1996-12-04,748.280029,748.400024,738.460022,745.099976,745.099976,498240000
1996-12-05,745.099976,747.650024,742.609985,744.380005,744.380005,483710000
1996-12-06,744.380005,744.380005,726.890015,739.599976,739.599976,500860000
1996-12-09,739.599976,749.760010,739.599976,749.760010,749.760010,381570000
1996-12-10,749.760010,753.429993,747.020020,747.539978,747.539978,446120000
1996-12-11,747.539978,747.539978,732.750000,740.729980,740.729980,494210000
1996-12-12,740.729980,744.859985,729.299988,729.299988,729.299988,492920000
1996-12-13,729.330017,731.400024,721.969971,728.640015,728.640015,458540000
1996-12-16,728.640015,732.679993,719.400024,720.979980,720.979980,447560000
1996-12-17,720.979980,727.669983,716.690002,726.039978,726.039978,519840000
1996-12-18,726.039978,732.760010,726.039978,731.539978,731.539978,500490000
1996-12-19,731.539978,746.059998,731.539978,745.760010,745.760010,526410000
1996-12-20,745.760010,755.409973,745.760010,748.869995,748.869995,654340000
1996-12-23,748.869995,750.400024,743.280029,746.919983,746.919983,343280000
1996-12-24,746.919983,751.030029,746.919983,751.030029,751.030029,165140000
1996-12-26,751.030029,757.070007,751.020020,755.820007,755.820007,254630000
1996-12-27,755.820007,758.750000,754.820007,756.789978,756.789978,253810000
1996-12-30,756.789978,759.200012,752.729980,753.849976,753.849976,339060000
1996-12-31,753.849976,753.950012,740.739990,740.739990,740.739990,399760000
1997-01-02,740.739990,742.809998,729.549988,737.010010,737.010010,463230000
1997-01-03,737.010010,748.239990,737.010010,748.030029,748.030029,452970000
1997-01-06,748.030029,753.309998,743.820007,747.650024,747.650024,531350000
1997-01-07,747.650024,753.260010,742.179993,753.229980,753.229980,538220000
1997-01-08,753.229980,755.719971,747.710022,748.409973,748.409973,557510000
1997-01-09,748.409973,757.679993,748.409973,754.849976,754.849976,555370000
1997-01-10,754.849976,759.650024,746.919983,759.500000,759.500000,545850000
1997-01-13,759.500000,762.849976,756.690002,759.510010,759.510010,445400000
1997-01-14,759.510010,772.039978,759.510010,768.859985,768.859985,531600000
1997-01-15,768.859985,770.950012,763.719971,767.200012,767.200012,524990000
1997-01-16,767.200012,772.049988,765.250000,769.750000,769.750000,537290000
1997-01-17,769.750000,776.369995,769.719971,776.169983,776.169983,534640000
1997-01-20,776.169983,780.080017,774.190002,776.700012,776.700012,440470000
1997-01-21,776.700012,783.719971,772.000000,782.719971,782.719971,571280000
1997-01-22,782.719971,786.229980,779.559998,786.229980,786.229980,589230000
1997-01-23,786.229980,794.669983,776.640015,777.559998,777.559998,685070000
1997-01-24,777.559998,778.210022,768.169983,770.520020,770.520020,542920000
1997-01-27,770.520020,771.429993,764.179993,765.020020,765.020020,445760000
1997-01-28,765.020020,776.320007,761.750000,765.020020,765.020020,541580000
1997-01-29,765.020020,772.700012,765.020020,772.500000,772.500000,498390000
1997-01-30,772.500000,784.169983,772.500000,784.169983,784.169983,524160000
1997-01-31,784.169983,791.859985,784.169983,786.159973,786.159973,578550000
1997-02-03,786.159973,787.140015,783.119995,786.729980,786.729980,463600000
1997-02-04,786.729980,789.280029,783.679993,789.260010,789.260010,506530000
1997-02-05,789.260010,792.710022,773.429993,778.280029,778.280029,580520000
1997-02-06,778.280029,780.349976,774.450012,780.150024,780.150024,519660000
1997-02-07,780.150024,789.719971,778.190002,789.559998,789.559998,540910000
1997-02-10,789.559998,793.460022,784.690002,785.429993,785.429993,471590000
1997-02-11,785.429993,789.599976,780.950012,789.590027,789.590027,483090000
1997-02-12,789.590027,802.770020,789.590027,802.770020,802.770020,563890000
1997-02-13,802.770020,812.929993,802.770020,811.820007,811.820007,593710000
1997-02-14,811.820007,812.200012,808.150024,808.479980,808.479980,491540000
1997-02-18,808.479980,816.289978,806.340027,816.289978,816.289978,474110000
1997-02-19,816.289978,817.679993,811.200012,812.489990,812.489990,519350000
1997-02-20,812.489990,812.489990,800.349976,802.799988,802.799988,492220000
1997-02-21,802.799988,804.940002,799.989990,801.770020,801.770020,478450000
1997-02-24,801.770020,810.640015,798.419983,810.280029,810.280029,462450000
1997-02-25,810.280029,812.849976,807.650024,812.030029,812.030029,527450000
1997-02-26,812.099976,812.700012,798.130005,805.679993,805.679993,573920000
1997-02-27,805.679993,805.679993,795.059998,795.070007,795.070007,464660000
1997-02-28,795.070007,795.700012,788.500000,790.820007,790.820007,508280000
1997-03-03,790.820007,795.309998,785.659973,795.309998,795.309998,437220000
1997-03-04,795.309998,798.929993,789.979980,790.950012,790.950012,537890000
1997-03-05,790.950012,801.989990,790.950012,801.989990,801.989990,532500000
1997-03-06,801.989990,804.109985,797.500000,798.559998,798.559998,540310000
1997-03-07,798.559998,808.190002,798.559998,804.969971,804.969971,508270000
1997-03-10,804.969971,813.659973,803.659973,813.650024,813.650024,468780000
1997-03-11,813.650024,814.900024,810.770020,811.340027,811.340027,493250000
